system:index,Biota_Overlap,DEM,Endemicity,LST_Day_1km,NDVI,Rel_Occupancy,Rel_Species_Richness,id,.geo
10,-1.1009658000620408,47.96988937291012,0.8516995528462309,15073.874591555408,0.765289895855005,0.19766115346087954,0.4703079136751897,8010,"{""type"":""Polygon"",""coordinates"":[[[-62.0000737,-0.7725084000000001],[-61.0000744,-0.7725084],[-61.0000744,0.23312750000000004],[-62.0000737,0.23312750000000004],[-62.0000737,-0.7725084000000001]]]}"
11,-1.094818906006563,93.85426482788357,0.897242467719672,15065.248719152563,0.7842302106398344,0.4287659761389084,0.20023010186171467,8011,"{""type"":""Polygon"",""coordinates"":[[[-61.0000744,-0.7725084],[-60.0000751,-0.7725084000000001],[-60.0000751,0.23312750000000004],[-61.0000744,0.23312750000000004],[-61.0000744,-0.7725084]]]}"
74,-0.9537410060267629,265.60701716291675,0.4325580730505371,15034.784011527798,0.7780010711344022,-0.3925450090707015,0.942944084348771,8074,"{""type"":""Polygon"",""coordinates"":[[[-77.0000629,-1.778376],[-76.0000636,-1.7783760000000002],[-76.0000636,-0.7725084000000001],[-77.0000629,-0.7725084],[-77.0000629,-1.778376]]]}"
75,-1.115143313770643,208.63621367820025,0.501071821714032,15031.349310763138,0.8011515250041216,-0.4280995971750136,1.213021896162246,8075,"{""type"":""Polygon"",""coordinates"":[[[-76.0000636,-1.7783760000000002],[-75.0000643,-1.778376],[-75.0000643,-0.7725084],[-76.0000636,-0.7725084000000001],[-76.0000636,-1.7783760000000002]]]}"
76,-1.1128205243118912,184.44879086085865,0.5534951050976212,15039.09073641662,0.7691623383933722,-0.3925450090707015,1.0779829902555085,8076,"{""type"":""Polygon"",""coordinates"":[[[-75.0000643,-1.778376],[-74.000065,-1.7783760000000002],[-74.000065,-0.7725084],[-75.0000643,-0.7725084],[-75.0000643,-1.778376]]]}"
77,-1.1601581131888652,172.8660397580383,0.6143421890035603,15041.010770252273,0.7981913798175593,0.11588560082096178,0.4703079136751897,8077,"{""type"":""Polygon"",""coordinates"":[[[-74.000065,-1.7783760000000002],[-73.0000657,-1.778376],[-73.0000657,-0.7725084],[-74.000065,-0.7725084],[-74.000065,-1.7783760000000002]]]}"
78,-1.1544188585039332,161.77868032056793,0.6146026543155992,15050.494793006383,0.7809646302291879,0.24743757680691644,-0.0023282569983915954,8078,"{""type"":""Polygon"",""coordinates"":[[[-73.0000657,-1.778376],[-72.0000665,-1.778376],[-72.0000665,-0.7725084],[-73.0000657,-0.7725084],[-73.0000657,-1.778376]]]}"
79,-1.089778452881071,137.63937471751186,0.6146026543155992,15030.746947277234,0.7717535976533553,0.24743757680691644,-0.0023282569983915954,8079,"{""type"":""Polygon"",""coordinates"":[[[-72.0000665,-1.778376],[-71.0000672,-1.778376],[-71.0000672,-0.7725084],[-72.0000665,-0.7725084],[-72.0000665,-1.778376]]]}"
80,-1.0268391105640737,119.86515604442127,0.6146026543155992,15036.503300013079,0.7909788911643073,0.26877032966950376,-0.0023282569983915954,8080,"{""type"":""Polygon"",""coordinates"":[[[-71.0000672,-1.778376],[-70.0000679,-1.7783760000000002],[-70.0000679,-0.7725084000000001],[-71.0000672,-0.7725084],[-71.0000672,-1.778376]]]}"
81,-1.0293584758053698,118.32757442008749,0.6240685580841953,15036.313721874483,0.768237257094989,0.2581039532382103,0.06519119595497717,8081,"{""type"":""Polygon"",""coordinates"":[[[-70.0000679,-1.7783760000000002],[-69.0000686,-1.778376],[-69.0000686,-0.7725084],[-70.0000679,-0.7725084000000001],[-70.0000679,-1.7783760000000002]]]}"
